transaction_id,date,store_id,store_city,category,product_name,units_sold,unit_price,revenue,discount_pct
TXN087359,2026-05-28,S08,Tirupati,Grocery,Sugar (1kg),3,480.94,1370.68,5
TXN087360,2026-05-28,S08,Tirupati,Grocery,Rice (5kg),2,55.55,105.54,5
TXN087361,2026-05-28,S08,Tirupati,Grocery,Rice (5kg),7,414.98,2904.86,0
TXN087362,2026-05-28,S08,Tirupati,Grocery,Oil (1L),4,152.78,611.12,0
TXN087363,2026-05-28,S08,Tirupati,Grocery,Rice (5kg),4,145.97,467.1,20
TXN087364,2026-05-28,S08,Tirupati,Grocery,Dal (1kg),1,76.05,72.25,5
TXN087365,2026-05-28,S08,Tirupati,Grocery,Rice (5kg),2,530.25,1060.5,0
TXN087366,2026-05-28,S08,Tirupati,Grocery,Dal (1kg),2,589.4,1060.92,10
TXN087367,2026-05-28,S08,Tirupati,Home & Kitchen,Mixer Grinder,1,2219.76,2219.76,0
TXN087368,2026-05-28,S08,Tirupati,Home & Kitchen,Dinner Set,6,1207.75,6159.52,15
TXN087369,2026-05-28,S08,Tirupati,Personal Care,Face Wash,3,443.62,1197.77,10
TXN087370,2026-05-28,S08,Tirupati,Personal Care,Toothpaste,1,467.38,373.9,20
TXN087371,2026-05-28,S08,Tirupati,Personal Care,Face Wash,3,199.56,568.75,5
TXN087372,2026-05-28,S08,Tirupati,Personal Care,Shampoo,3,564.86,1694.58,0
TXN087373,2026-05-28,S08,Tirupati,Personal Care,Face Wash,1,630.35,504.28,20
TXN087374,2026-05-28,S08,Tirupati,Personal Care,Sunscreen,1,1169.88,994.4,15
TXN087375,2026-05-28,S08,Tirupati,Personal Care,Face Wash,2,499.55,949.14,5
TXN087376,2026-05-28,S08,Tirupati,Personal Care,Sunscreen,3,836.12,2508.36,0
TXN087377,2026-05-28,S08,Tirupati,Personal Care,Face Wash,4,730.96,2339.07,20
TXN087378,2026-05-28,S08,Tirupati,Personal Care,Shampoo,8,838.38,6707.04,0
TXN087379,2026-05-28,S09,Nellore,Electronics,Tablet,1,30249.12,24199.3,20
TXN087380,2026-05-28,S09,Nellore,Electronics,Laptop,3,4744.1,13520.69,5
TXN087381,2026-05-28,S09,Nellore,Apparel,Jeans,1,1486.01,1486.01,0
TXN087382,2026-05-28,S09,Nellore,Apparel,Jeans,3,3360.0,8064.0,20
TXN087383,2026-05-28,S09,Nellore,Apparel,Formal Shirt,4,2151.77,7746.37,10
TXN087384,2026-05-28,S09,Nellore,Apparel,T-Shirt,3,3022.46,8614.01,5
TXN087385,2026-05-28,S09,Nellore,Apparel,Saree,5,598.81,2694.64,10
TXN087386,2026-05-28,S09,Nellore,Apparel,T-Shirt,2,2063.41,4126.82,0
TXN087387,2026-05-28,S09,Nellore,Apparel,Formal Shirt,2,2357.46,4243.43,10
TXN087388,2026-05-28,S09,Nellore,Apparel,Saree,3,424.19,1018.06,20
TXN087389,2026-05-28,S09,Nellore,Grocery,Oil (1L),4,127.69,434.15,15
TXN087390,2026-05-28,S09,Nellore,Grocery,Sugar (1kg),4,205.03,697.1,15
TXN087391,2026-05-28,S09,Nellore,Grocery,Atta (5kg),5,401.71,1707.27,15
TXN087392,2026-05-28,S09,Nellore,Grocery,Atta (5kg),3,483.35,1160.04,20
TXN087393,2026-05-28,S09,Nellore,Grocery,Dal (1kg),2,369.41,664.94,10
TXN087394,2026-05-28,S09,Nellore,Grocery,Atta (5kg),1,329.22,329.22,0
TXN087395,2026-05-28,S09,Nellore,Grocery,Sugar (1kg),2,459.17,918.34,0
TXN087396,2026-05-28,S09,Nellore,Grocery,Dal (1kg),2,279.9,503.82,10
TXN087397,2026-05-28,S09,Nellore,Grocery,Sugar (1kg),4,152.89,611.56,0
TXN087398,2026-05-28,S09,Nellore,Grocery,Rice (5kg),5,316.28,1423.26,10
TXN087399,2026-05-28,S09,Nellore,Grocery,Rice (5kg),4,192.63,770.52,0
TXN087400,2026-05-28,S09,Nellore,Grocery,Rice (5kg),3,266.14,798.42,0
TXN087401,2026-05-28,S09,Nellore,Grocery,Atta (5kg),2,524.38,891.45,15
TXN087402,2026-05-28,S09,Nellore,Grocery,Atta (5kg),1,245.51,245.51,0
TXN087403,2026-05-28,S09,Nellore,Grocery,Atta (5kg),2,547.47,985.45,10
TXN087404,2026-05-28,S09,Nellore,Grocery,Oil (1L),4,363.65,1381.87,5
TXN087405,2026-05-28,S09,Nellore,Grocery,Oil (1L),3,583.23,1749.69,0
TXN087406,2026-05-28,S09,Nellore,Home & Kitchen,Dinner Set,1,3739.37,3552.4,5
TXN087407,2026-05-28,S09,Nellore,Home & Kitchen,Pressure Cooker,4,7093.17,26954.05,5
TXN087408,2026-05-28,S09,Nellore,Personal Care,Shampoo,3,833.76,2501.28,0
TXN087409,2026-05-28,S09,Nellore,Personal Care,Shampoo,2,660.63,1189.13,10
TXN087410,2026-05-28,S09,Nellore,Personal Care,Sunscreen,2,1149.13,2183.35,5
TXN087411,2026-05-28,S09,Nellore,Personal Care,Body Lotion,5,797.37,3787.51,5
TXN087412,2026-05-28,S09,Nellore,Personal Care,Sunscreen,2,743.7,1338.66,10
TXN087413,2026-05-28,S09,Nellore,Personal Care,Sunscreen,1,146.94,146.94,0
TXN087414,2026-05-28,S09,Nellore,Personal Care,Face Wash,1,897.11,807.4,10
TXN087415,2026-05-28,S09,Nellore,Personal Care,Shampoo,2,811.01,1459.82,10
TXN087416,2026-05-28,S09,Nellore,Personal Care,Body Lotion,2,814.5,1384.65,15
TXN087417,2026-05-28,S09,Nellore,Personal Care,Shampoo,1,957.84,862.06,10
TXN087418,2026-05-28,S09,Nellore,Personal Care,Shampoo,2,584.52,1110.59,5
TXN087419,2026-05-28,S10,Nellore,Electronics,Mobile Phone,2,35183.53,70367.06,0
TXN087420,2026-05-28,S10,Nellore,Apparel,Saree,2,2840.74,5113.33,10
TXN087421,2026-05-28,S10,Nellore,Apparel,Saree,3,2971.62,7577.63,15
TXN087422,2026-05-28,S10,Nellore,Apparel,Kurta,2,448.58,897.16,0
TXN087423,2026-05-28,S10,Nellore,Apparel,Saree,4,461.97,1570.7,15
TXN087424,2026-05-28,S10,Nellore,Apparel,Saree,4,3356.34,12082.82,10
TXN087425,2026-05-28,S10,Nellore,Apparel,Kurta,4,3201.56,12806.24,0
TXN087426,2026-05-28,S10,Nellore,Grocery,Sugar (1kg),4,539.24,1941.26,10
TXN087427,2026-05-28,S10,Nellore,Grocery,Rice (5kg),4,432.34,1383.49,20
TXN087428,2026-05-28,S10,Nellore,Grocery,Rice (5kg),2,481.48,914.81,5
TXN087429,2026-05-28,S10,Nellore,Grocery,Atta (5kg),6,182.0,928.2,15
TXN087430,2026-05-28,S10,Nellore,Grocery,Rice (5kg),2,508.83,966.78,5
TXN087431,2026-05-28,S10,Nellore,Grocery,Rice (5kg),2,478.55,957.1,0
TXN087432,2026-05-28,S10,Nellore,Grocery,Oil (1L),3,467.77,1403.31,0
TXN087433,2026-05-28,S10,Nellore,Grocery,Rice (5kg),2,530.06,848.1,20
TXN087434,2026-05-28,S10,Nellore,Grocery,Atta (5kg),1,460.93,460.93,0
TXN087435,2026-05-28,S10,Nellore,Grocery,Sugar (1kg),2,84.42,143.51,15
TXN087436,2026-05-28,S10,Nellore,Home & Kitchen,Pressure Cooker,3,533.35,1280.04,20
TXN087437,2026-05-28,S10,Nellore,Personal Care,Sunscreen,2,428.22,727.97,15
TXN087438,2026-05-28,S10,Nellore,Personal Care,Face Wash,4,752.27,2407.26,20
TXN087439,2026-05-28,S10,Nellore,Personal Care,Toothpaste,2,706.33,1412.66,0
TXN087440,2026-05-28,S10,Nellore,Personal Care,Face Wash,5,585.49,2781.08,5
TXN087441,2026-05-28,S10,Nellore,Personal Care,Body Lotion,2,950.67,1616.14,15
TXN087442,2026-05-28,S10,Nellore,Personal Care,Body Lotion,2,823.99,1565.58,5
TXN087443,2026-05-28,S10,Nellore,Personal Care,Body Lotion,1,1105.4,884.32,20
TXN087444,2026-05-28,S10,Nellore,Personal Care,Sunscreen,4,676.05,2704.2,0
TXN087445,2026-05-28,S10,Nellore,Personal Care,Toothpaste,3,1174.15,3522.45,0
TXN087446,2026-05-28,S11,Kakinada,Electronics,Tablet,1,35057.08,35057.08,0
TXN087447,2026-05-28,S11,Kakinada,Apparel,T-Shirt,6,1995.21,10774.13,10
TXN087448,2026-05-28,S11,Kakinada,Apparel,Formal Shirt,1,2851.96,2281.57,20
TXN087449,2026-05-28,S11,Kakinada,Apparel,T-Shirt,3,2777.76,7916.62,5
TXN087450,2026-05-28,S11,Kakinada,Apparel,Jeans,1,996.86,996.86,0
TXN087451,2026-05-28,S11,Kakinada,Apparel,Kurta,2,2240.06,4480.12,0
TXN087452,2026-05-28,S11,Kakinada,Grocery,Sugar (1kg),2,576.1,921.76,20
TXN087453,2026-05-28,S11,Kakinada,Grocery,Oil (1L),2,95.9,191.8,0
TXN087454,2026-05-28,S11,Kakinada,Grocery,Dal (1kg),3,432.51,1167.78,10
TXN087455,2026-05-28,S11,Kakinada,Grocery,Oil (1L),2,351.18,667.24,5
TXN087456,2026-05-28,S11,Kakinada,Grocery,Atta (5kg),3,582.46,1485.27,15
TXN087457,2026-05-28,S11,Kakinada,Grocery,Oil (1L),4,163.16,587.38,10
TXN087458,2026-05-28,S11,Kakinada,Grocery,Atta (5kg),6,242.83,1384.13,5
TXN087459,2026-05-28,S11,Kakinada,Grocery,Oil (1L),4,478.4,1626.56,15
TXN087460,2026-05-28,S11,Kakinada,Grocery,Rice (5kg),1,423.62,402.44,5
TXN087461,2026-05-28,S11,Kakinada,Grocery,Dal (1kg),4,598.99,2276.16,5
TXN087462,2026-05-28,S11,Kakinada,Grocery,Atta (5kg),1,133.05,133.05,0
TXN087463,2026-05-28,S11,Kakinada,Grocery,Dal (1kg),2,430.85,818.62,5
TXN087464,2026-05-28,S11,Kakinada,Grocery,Atta (5kg),2,160.23,320.46,0
TXN087465,2026-05-28,S11,Kakinada,Grocery,Rice (5kg),1,506.03,430.13,15
TXN087466,2026-05-28,S11,Kakinada,Grocery,Sugar (1kg),6,361.57,2169.42,0
TXN087467,2026-05-28,S11,Kakinada,Home & Kitchen,Water Bottle,1,2180.45,2071.43,5
TXN087468,2026-05-28,S11,Kakinada,Home & Kitchen,Water Bottle,2,6521.79,13043.58,0
TXN087469,2026-05-28,S11,Kakinada,Personal Care,Face Wash,2,1120.51,2241.02,0
TXN087470,2026-05-28,S11,Kakinada,Personal Care,Sunscreen,2,738.99,1477.98,0
TXN087471,2026-05-28,S11,Kakinada,Personal Care,Shampoo,2,234.01,421.22,10
TXN087472,2026-05-28,S11,Kakinada,Personal Care,Face Wash,5,295.28,1476.4,0
TXN087473,2026-05-28,S11,Kakinada,Personal Care,Body Lotion,1,965.24,772.19,20
TXN087474,2026-05-28,S11,Kakinada,Personal Care,Face Wash,4,1121.6,4486.4,0
TXN087475,2026-05-28,S11,Kakinada,Personal Care,Toothpaste,2,1174.5,2349.0,0
TXN087476,2026-05-28,S11,Kakinada,Personal Care,Body Lotion,2,715.3,1144.48,20
TXN087477,2026-05-28,S11,Kakinada,Personal Care,Face Wash,4,663.04,2652.16,0
TXN087478,2026-05-28,S11,Kakinada,Personal Care,Face Wash,1,722.79,686.65,5
TXN087479,2026-05-28,S11,Kakinada,Personal Care,Face Wash,2,851.68,1703.36,0
TXN087480,2026-05-28,S11,Kakinada,Personal Care,Shampoo,4,525.53,2102.12,0
TXN087481,2026-05-28,S12,Kakinada,Electronics,Laptop,3,20624.02,55684.85,10
TXN087482,2026-05-28,S12,Kakinada,Apparel,Jeans,2,2900.32,5220.58,10
TXN087483,2026-05-28,S12,Kakinada,Apparel,T-Shirt,3,2927.33,8781.99,0
TXN087484,2026-05-28,S12,Kakinada,Apparel,Formal Shirt,4,1372.89,4393.25,20
TXN087485,2026-05-28,S12,Kakinada,Grocery,Oil (1L),2,546.11,1037.61,5
TXN087486,2026-05-28,S12,Kakinada,Grocery,Oil (1L),1,459.52,413.57,10
TXN087487,2026-05-28,S12,Kakinada,Grocery,Rice (5kg),6,338.9,1626.72,20
TXN087488,2026-05-28,S12,Kakinada,Grocery,Dal (1kg),2,377.88,717.97,5
TXN087489,2026-05-28,S12,Kakinada,Grocery,Rice (5kg),1,355.36,355.36,0
TXN087490,2026-05-28,S12,Kakinada,Grocery,Dal (1kg),6,390.35,2107.89,10
TXN087491,2026-05-28,S12,Kakinada,Grocery,Atta (5kg),1,483.75,483.75,0
TXN087492,2026-05-28,S12,Kakinada,Grocery,Oil (1L),1,473.35,473.35,0
TXN087493,2026-05-28,S12,Kakinada,Grocery,Rice (5kg),2,329.12,526.59,20
TXN087494,2026-05-28,S12,Kakinada,Grocery,Atta (5kg),3,534.36,1603.08,0
TXN087495,2026-05-28,S12,Kakinada,Grocery,Sugar (1kg),2,122.23,220.01,10
TXN087496,2026-05-28,S12,Kakinada,Grocery,Rice (5kg),7,127.54,803.5,10
TXN087497,2026-05-28,S12,Kakinada,Grocery,Oil (1L),4,564.1,2143.58,5
TXN087498,2026-05-28,S12,Kakinada,Home & Kitchen,Mixer Grinder,3,1610.87,4832.61,0
TXN087499,2026-05-28,S12,Kakinada,Personal Care,Body Lotion,4,1125.98,4503.92,0
TXN087500,2026-05-28,S12,Kakinada,Personal Care,Body Lotion,1,815.52,733.97,10
TXN087501,2026-05-28,S12,Kakinada,Personal Care,Sunscreen,2,81.26,146.27,10
TXN087502,2026-05-28,S12,Kakinada,Personal Care,Body Lotion,5,1195.79,5978.95,0
TXN087503,2026-05-28,S12,Kakinada,Personal Care,Shampoo,3,405.68,1217.04,0
TXN087504,2026-05-28,S12,Kakinada,Personal Care,Toothpaste,1,585.33,585.33,0
TXN087505,2026-05-28,S12,Kakinada,Personal Care,Shampoo,4,1142.02,3882.87,15
TXN087506,2026-05-28,S12,Kakinada,Personal Care,Face Wash,4,254.61,865.67,15
TXN087507,2026-05-29,S01,Vijayawada,Electronics,Mobile Phone,4,39297.67,141471.61,10
TXN087508,2026-05-29,S01,Vijayawada,Electronics,Mobile Phone,3,41405.21,99372.5,20
TXN087509,2026-05-29,S01,Vijayawada,Electronics,Laptop,4,28492.56,113970.24,0
TXN087510,2026-05-29,S01,Vijayawada,Apparel,Kurta,4,2838.64,9083.65,20
TXN087511,2026-05-29,S01,Vijayawada,Apparel,Formal Shirt,1,583.64,554.46,5
TXN087512,2026-05-29,S01,Vijayawada,Apparel,Saree,1,2675.73,2541.94,5
TXN087513,2026-05-29,S01,Vijayawada,Apparel,T-Shirt,6,2866.29,16337.85,5
TXN087514,2026-05-29,S01,Vijayawada,Apparel,Kurta,2,3456.18,6221.12,10
TXN087515,2026-05-29,S01,Vijayawada,Apparel,Formal Shirt,2,1431.22,2862.44,0
TXN087516,2026-05-29,S01,Vijayawada,Apparel,Saree,1,608.37,608.37,0
TXN087517,2026-05-29,S01,Vijayawada,Apparel,Formal Shirt,3,878.55,2635.65,0
TXN087518,2026-05-29,S01,Vijayawada,Grocery,Rice (5kg),3,50.48,128.72,15
TXN087519,2026-05-29,S01,Vijayawada,Grocery,Sugar (1kg),5,574.85,2586.83,10
TXN087520,2026-05-29,S01,Vijayawada,Grocery,Sugar (1kg),3,456.04,1299.71,5
TXN087521,2026-05-29,S01,Vijayawada,Grocery,Rice (5kg),3,404.31,1030.99,15
TXN087522,2026-05-29,S01,Vijayawada,Grocery,Rice (5kg),1,524.56,524.56,0
TXN087523,2026-05-29,S01,Vijayawada,Grocery,Dal (1kg),1,420.24,378.22,10
TXN087524,2026-05-29,S01,Vijayawada,Grocery,Sugar (1kg),2,194.9,370.31,5
TXN087525,2026-05-29,S01,Vijayawada,Grocery,Rice (5kg),5,595.6,2382.4,20
TXN087526,2026-05-29,S01,Vijayawada,Grocery,Dal (1kg),2,260.05,468.09,10
TXN087527,2026-05-29,S01,Vijayawada,Grocery,Atta (5kg),1,287.08,258.37,10
TXN087528,2026-05-29,S01,Vijayawada,Grocery,Atta (5kg),3,405.61,1216.83,0
TXN087529,2026-05-29,S01,Vijayawada,Grocery,Rice (5kg),3,499.17,1497.51,0
TXN087530,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),1,429.66,365.21,15
TXN087531,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),1,436.92,371.38,15
TXN087532,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),2,370.62,667.12,10
TXN087533,2026-05-29,S01,Vijayawada,Grocery,Sugar (1kg),3,486.09,1458.27,0
TXN087534,2026-05-29,S01,Vijayawada,Grocery,Dal (1kg),3,303.42,773.72,15
TXN087535,2026-05-29,S01,Vijayawada,Grocery,Dal (1kg),1,424.27,403.06,5
TXN087536,2026-05-29,S01,Vijayawada,Grocery,Sugar (1kg),1,582.85,466.28,20
TXN087537,2026-05-29,S01,Vijayawada,Grocery,Dal (1kg),3,319.2,766.08,20
TXN087538,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),1,524.3,498.08,5
TXN087539,2026-05-29,S01,Vijayawada,Grocery,Atta (5kg),1,523.62,497.44,5
TXN087540,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),4,119.45,453.91,5
TXN087541,2026-05-29,S01,Vijayawada,Grocery,Sugar (1kg),2,377.54,717.33,5
TXN087542,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),3,303.84,774.79,15
TXN087543,2026-05-29,S01,Vijayawada,Grocery,Atta (5kg),1,180.68,153.58,15
TXN087544,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),2,232.12,464.24,0
TXN087545,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),5,254.92,1274.6,0
TXN087546,2026-05-29,S01,Vijayawada,Grocery,Dal (1kg),3,230.9,554.16,20
TXN087547,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),1,226.75,181.4,20
TXN087548,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),2,580.13,1102.25,5
TXN087549,2026-05-29,S01,Vijayawada,Grocery,Atta (5kg),2,300.58,571.1,5
TXN087550,2026-05-29,S01,Vijayawada,Grocery,Sugar (1kg),3,239.15,681.58,5
TXN087551,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),2,194.41,330.5,15
TXN087552,2026-05-29,S01,Vijayawada,Grocery,Rice (5kg),1,259.76,246.77,5
TXN087553,2026-05-29,S01,Vijayawada,Grocery,Atta (5kg),1,426.29,426.29,0
TXN087554,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),1,331.15,298.03,10
TXN087555,2026-05-29,S01,Vijayawada,Grocery,Dal (1kg),1,196.42,196.42,0
TXN087556,2026-05-29,S01,Vijayawada,Grocery,Atta (5kg),6,537.54,3063.98,5
TXN087557,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),4,180.09,684.34,5
TXN087558,2026-05-29,S01,Vijayawada,Grocery,Oil (1L),5,415.78,1974.95,5
TXN087559,2026-05-29,S01,Vijayawada,Grocery,Atta (5kg),1,368.95,350.5,5
TXN087560,2026-05-29,S01,Vijayawada,Home & Kitchen,Mixer Grinder,5,3269.32,16346.6,0
TXN087561,2026-05-29,S01,Vijayawada,Home & Kitchen,Dinner Set,2,3794.45,7209.45,5
TXN087562,2026-05-29,S01,Vijayawada,Home & Kitchen,Dinner Set,2,3471.32,6942.64,0
TXN087563,2026-05-29,S01,Vijayawada,Personal Care,Toothpaste,2,118.31,201.13,15
TXN087564,2026-05-29,S01,Vijayawada,Personal Care,Shampoo,4,736.19,2797.52,5
TXN087565,2026-05-29,S01,Vijayawada,Personal Care,Sunscreen,3,385.36,1098.28,5
TXN087566,2026-05-29,S01,Vijayawada,Personal Care,Sunscreen,1,495.57,446.01,10
TXN087567,2026-05-29,S01,Vijayawada,Personal Care,Shampoo,1,709.59,709.59,0
TXN087568,2026-05-29,S01,Vijayawada,Personal Care,Shampoo,2,1091.79,1965.22,10
TXN087569,2026-05-29,S01,Vijayawada,Personal Care,Toothpaste,2,155.1,310.2,0
TXN087570,2026-05-29,S01,Vijayawada,Personal Care,Sunscreen,3,891.63,2541.15,5
TXN087571,2026-05-29,S01,Vijayawada,Personal Care,Face Wash,1,607.32,576.95,5
TXN087572,2026-05-29,S01,Vijayawada,Personal Care,Sunscreen,4,769.84,2771.42,10
TXN087573,2026-05-29,S01,Vijayawada,Personal Care,Shampoo,3,818.58,2455.74,0
TXN087574,2026-05-29,S01,Vijayawada,Personal Care,Body Lotion,3,919.8,2621.43,5
TXN087575,2026-05-29,S01,Vijayawada,Personal Care,Toothpaste,3,1125.97,3377.91,0
TXN087576,2026-05-29,S01,Vijayawada,Personal Care,Face Wash,2,1011.66,1618.66,20
TXN087577,2026-05-29,S01,Vijayawada,Personal Care,Toothpaste,3,1125.02,3375.06,0
TXN087578,2026-05-29,S01,Vijayawada,Personal Care,Face Wash,1,272.66,245.39,10
TXN087579,2026-05-29,S01,Vijayawada,Personal Care,Body Lotion,1,104.25,83.4,20
TXN087580,2026-05-29,S01,Vijayawada,Personal Care,Face Wash,5,712.97,3208.37,10
TXN087581,2026-05-29,S01,Vijayawada,Personal Care,Sunscreen,4,721.63,2309.22,20
TXN087582,2026-05-29,S02,Vijayawada,Electronics,Headphones,3,39181.15,111666.28,5
TXN087583,2026-05-29,S02,Vijayawada,Electronics,Smart TV,1,8902.53,8902.53,0
TXN087584,2026-05-29,S02,Vijayawada,Apparel,T-Shirt,1,1499.76,1274.8,15
TXN087585,2026-05-29,S02,Vijayawada,Apparel,Kurta,3,3307.91,9923.73,0
TXN087586,2026-05-29,S02,Vijayawada,Apparel,Formal Shirt,2,2591.6,4405.72,15
TXN087587,2026-05-29,S02,Vijayawada,Apparel,T-Shirt,2,2671.0,5342.0,0
TXN087588,2026-05-29,S02,Vijayawada,Apparel,T-Shirt,1,839.28,839.28,0
TXN087589,2026-05-29,S02,Vijayawada,Apparel,Kurta,2,1418.94,2837.88,0
TXN087590,2026-05-29,S02,Vijayawada,Apparel,Formal Shirt,3,1182.66,3370.58,5
TXN087591,2026-05-29,S02,Vijayawada,Grocery,Oil (1L),4,88.54,354.16,0
TXN087592,2026-05-29,S02,Vijayawada,Grocery,Oil (1L),1,572.7,572.7,0
TXN087593,2026-05-29,S02,Vijayawada,Grocery,Rice (5kg),4,582.58,1980.77,15
TXN087594,2026-05-29,S02,Vijayawada,Grocery,Atta (5kg),4,467.75,1590.35,15
TXN087595,2026-05-29,S02,Vijayawada,Grocery,Rice (5kg),2,108.94,196.09,10
TXN087596,2026-05-29,S02,Vijayawada,Grocery,Dal (1kg),4,430.97,1723.88,0
TXN087597,2026-05-29,S02,Vijayawada,Grocery,Atta (5kg),2,183.34,366.68,0
TXN087598,2026-05-29,S02,Vijayawada,Grocery,Atta (5kg),1,539.66,512.68,5
TXN087599,2026-05-29,S02,Vijayawada,Grocery,Oil (1L),1,508.05,406.44,20
TXN087600,2026-05-29,S02,Vijayawada,Grocery,Sugar (1kg),2,98.48,167.42,15
TXN087601,2026-05-29,S02,Vijayawada,Grocery,Sugar (1kg),2,283.84,510.91,10
TXN087602,2026-05-29,S02,Vijayawada,Grocery,Dal (1kg),1,100.52,90.47,10
TXN087603,2026-05-29,S02,Vijayawada,Grocery,Rice (5kg),1,494.4,395.52,20
TXN087604,2026-05-29,S02,Vijayawada,Grocery,Dal (1kg),2,201.68,403.36,0
TXN087605,2026-05-29,S02,Vijayawada,Grocery,Dal (1kg),1,171.45,171.45,0
TXN087606,2026-05-29,S02,Vijayawada,Grocery,Atta (5kg),1,80.44,72.4,10
TXN087607,2026-05-29,S02,Vijayawada,Grocery,Rice (5kg),5,150.22,600.88,20
TXN087608,2026-05-29,S02,Vijayawada,Grocery,Dal (1kg),3,453.79,1293.3,5
TXN087609,2026-05-29,S02,Vijayawada,Grocery,Oil (1L),2,545.81,1091.62,0
TXN087610,2026-05-29,S02,Vijayawada,Grocery,Sugar (1kg),1,221.35,210.28,5
TXN087611,2026-05-29,S02,Vijayawada,Grocery,Dal (1kg),1,382.28,382.28,0
TXN087612,2026-05-29,S02,Vijayawada,Home & Kitchen,Pressure Cooker,4,3599.52,14398.08,0
TXN087613,2026-05-29,S02,Vijayawada,Home & Kitchen,Dinner Set,2,5135.19,9243.34,10
TXN087614,2026-05-29,S02,Vijayawada,Home & Kitchen,Mixer Grinder,5,6165.25,30826.25,0
TXN087615,2026-05-29,S02,Vijayawada,Home & Kitchen,Water Bottle,2,958.81,1725.86,10
TXN087616,2026-05-29,S02,Vijayawada,Home & Kitchen,Storage Box,3,1165.17,3145.96,10
TXN087617,2026-05-29,S02,Vijayawada,Personal Care,Sunscreen,1,999.17,999.17,0
TXN087618,2026-05-29,S02,Vijayawada,Personal Care,Toothpaste,3,611.28,1467.07,20
TXN087619,2026-05-29,S02,Vijayawada,Personal Care,Sunscreen,4,867.31,3122.32,10
TXN087620,2026-05-29,S02,Vijayawada,Personal Care,Body Lotion,1,184.78,147.82,20
TXN087621,2026-05-29,S02,Vijayawada,Personal Care,Shampoo,3,391.56,1057.21,10
TXN087622,2026-05-29,S02,Vijayawada,Personal Care,Body Lotion,2,98.63,197.26,0
TXN087623,2026-05-29,S02,Vijayawada,Personal Care,Toothpaste,3,1069.69,2888.16,10
TXN087624,2026-05-29,S02,Vijayawada,Personal Care,Sunscreen,1,1103.76,883.01,20
TXN087625,2026-05-29,S02,Vijayawada,Personal Care,Shampoo,1,742.78,668.5,10
TXN087626,2026-05-29,S02,Vijayawada,Personal Care,Toothpaste,5,631.77,3158.85,0
TXN087627,2026-05-29,S02,Vijayawada,Personal Care,Body Lotion,6,810.29,4375.57,10
TXN087628,2026-05-29,S02,Vijayawada,Personal Care,Toothpaste,3,366.85,1045.52,5
TXN087629,2026-05-29,S02,Vijayawada,Personal Care,Shampoo,4,309.22,1113.19,10
TXN087630,2026-05-29,S02,Vijayawada,Personal Care,Sunscreen,1,574.94,546.19,5
TXN087631,2026-05-29,S02,Vijayawada,Personal Care,Body Lotion,2,580.33,1160.66,0
TXN087632,2026-05-29,S02,Vijayawada,Personal Care,Shampoo,3,978.94,2936.82,0
TXN087633,2026-05-29,S02,Vijayawada,Personal Care,Sunscreen,3,620.27,1860.81,0
TXN087634,2026-05-29,S02,Vijayawada,Personal Care,Sunscreen,3,673.78,1819.21,10
TXN087635,2026-05-29,S02,Vijayawada,Personal Care,Shampoo,4,969.24,3101.57,20
TXN087636,2026-05-29,S03,Guntur,Electronics,Laptop,1,15157.05,15157.05,0
TXN087637,2026-05-29,S03,Guntur,Electronics,Laptop,5,17969.78,80864.01,10
TXN087638,2026-05-29,S03,Guntur,Electronics,Laptop,1,18249.32,17336.85,5
TXN087639,2026-05-29,S03,Guntur,Apparel,Saree,1,2081.02,1872.92,10
TXN087640,2026-05-29,S03,Guntur,Apparel,Jeans,2,921.73,1751.29,5
TXN087641,2026-05-29,S03,Guntur,Apparel,Formal Shirt,4,3067.73,9816.74,20
TXN087642,2026-05-29,S03,Guntur,Apparel,Saree,3,3091.61,8347.35,10
TXN087643,2026-05-29,S03,Guntur,Apparel,Formal Shirt,1,480.6,432.54,10
TXN087644,2026-05-29,S03,Guntur,Apparel,Saree,3,1141.39,3424.17,0
TXN087645,2026-05-29,S03,Guntur,Apparel,T-Shirt,4,492.31,1870.78,5
TXN087646,2026-05-29,S03,Guntur,Apparel,Kurta,4,3090.65,11744.47,5
TXN087647,2026-05-29,S03,Guntur,Apparel,Formal Shirt,2,2682.46,4560.18,15
TXN087648,2026-05-29,S03,Guntur,Apparel,T-Shirt,2,1889.29,3211.79,15
TXN087649,2026-05-29,S03,Guntur,Apparel,Jeans,2,1839.84,3679.68,0
TXN087650,2026-05-29,S03,Guntur,Apparel,Formal Shirt,4,1233.87,4688.71,5
TXN087651,2026-05-29,S03,Guntur,Apparel,Jeans,5,786.95,3344.54,15
